"UID","Timestamp","results","cause","deck","opponent","level","game_type"
99721734428557312,2022-04-02 10:09:38.000,0,Savage Gorger vampire creature and opponent played nothing but mana,Cold-Blooded Killers,Esgaroth,Gold-4,Historic Ranked
99721734428557313,2022-04-02 10:15:07.000,0,opponent didn't play,Cold-Blooded Killers,Gilles,Gold-3,Historic Ranked
99721734428557314,2022-04-02 10:21:24.000,1,no mana,Cold-Blooded Killers,ogzl,Gold-3,Historic Ranked
99721734428557317,2022-04-02 10:32:29.000,1,no mana,Dark DM,bennygorilla,Gold-3,Historic Ranked
99721734428557318,2022-04-02 15:17:23.000,1,not enough small creatures,Mutation Station,Drown623,Gold-3,Historic Ranked
99721734428557319,2022-04-02 15:22:19.000,0,fast start,Dream Den,Doktor Dalek,Gold-4,Historic Ranked
99721734428557320,2022-04-02 15:29:36.000,0,opponent quit,"Zalto, Fire Giant Duke",luke 14,Gold-3,Historic Ranked
99721734428557321,2022-04-02 15:34:24.000,1,"quit, mill deck, boring","Zalto, Fire Giant Duke",osiritantei,Gold-3,Historic Ranked
99721734428557322,2022-04-02 15:43:55.000,0,"Torbran, Thane of Red Fell legendary creature dwarf noble","Zalto, Fire Giant Duke",Mr.Casewood,Gold-3,Historic Ranked
99723194063126528,2022-04-03 10:20:34.000,1,"deck stalled, no creatures",To Adventure!,AZZOSUN,Gold-3,Historic Ranked
99723194063126529,2022-04-03 10:28:20.000,1,shrine deck,Lifeline,uGo,Gold-3,Historic Ranked
99723194063126530,2022-04-03 10:36:19.000,0,aggressive attacks,Forest's Might,Adamj88,Gold-3,Historic Ranked
99723194063126533,2022-04-03 10:49:16.000,1,Light of Promise enchantment aura,Goblins Everywhere,Warrior of Virtue,Gold-3,Historic Ranked
99723194063126536,2022-04-03 10:59:59.000,1,flying token creatures,Sky Patrol,petty43,Gold-3,Historic Ranked
99723194063126539,2022-04-03 11:08:27.000,1,Unleash Fury instant,Sarkhan Vampire,Marcelo.Neto,Gold-3,Historic Ranked
99723194063126540,2022-04-03 11:16:42.000,1,outplayed,Liliana Tree Hugging,Caniswulf,Gold-3,Historic Ranked
99723194063126541,2022-04-03 11:22:57.000,1,autogenerating creature boosting,Dream Den,ranken,Gold-3,Historic Ranked
99723194063126542,2022-04-03 11:33:01.000,0,"mass attack, opponent blocked wrong creature",Company of Knights,max307,Gold-4,Historic Ranked
99723194063126543,2022-04-04 09:18:26.000,1,werewolf deck,Avalanche!,Shadow22,Gold-3,Standard Ranked
99723194063126544,2022-04-04 09:23:03.000,1,Champion of the Perished creature zombie,Avalanche!,Get off my land.,Gold-3,Historic Ranked
99723194063126545,2022-04-04 09:29:12.000,1,no mana,Forest's Might,Thoros69,Gold-3,Historic Ranked
99723194063126546,2022-04-04 09:35:35.000,0,Urza's Ruinous Blast legendary sorcery,Dream Den,Spoil3dSpam,Gold-3,Historic Ranked
99723194063126547,2022-04-04 09:47:33.000,1,not enough creatures,Dream Den,CHRISP,Gold-3,Historic Ranked
99723194063126548,2022-04-04 09:58:23.000,1,not enough creatures,"Zalto, Fire Giant Duke",salowizard,Gold-3,Historic Ranked
99723194063126549,2022-04-04 10:05:15.000,1,no creatures,Company of Knights,"email address, did not save",Gold-3,Historic Ranked
99723194063126550,2022-04-04 10:14:26.000,0,opponent quit,To Adventure!,Hellcat,Gold-4,Historic Ranked
99723194063126551,2022-04-04 10:20:57.000,1,quit game,To Adventure!,punklord,Gold-3,Historic Ranked
99723194063126552,2022-04-04 10:26:07.000,0,opponent quit,Back for More,Olive_eyes7,Gold-3,Historic Ranked
99723194063126553,2022-04-04 10:41:20.000,0,Demonic Embrace enchantment aura,Back for More,gibonks,Gold-3,Historic Ranked
99723194063126554,2022-04-05 09:11:04.000,0,opponent quit,Back for More,Heevil,Gold-3,Historic Ranked
99723194063126555,2022-04-05 09:15:17.000,0,"opponent had no creatures, fast start",Back for More,Nebukad,Gold-2,Historic Ranked
99723194063126556,2022-04-05 09:20:14.000,0,fast start,Back for More,FROSTY,Gold-2,Historic Ranked
99723194063126557,2022-04-05 09:25:26.000,0,"Demonic Embrace enchantment aura, fast start",Back for More,Don Kmili,Gold-2,Historic Ranked
99723194063126558,2022-04-05 09:34:03.000,0,destroyed creatures with spells,Back for More,Lobo Oldfang,Gold-1,Historic Ranked
99723194063126559,2022-04-05 09:37:28.000,0,opponent quit,Back for More,Drake,Gold-1,Historic Ranked
99723194063126560,2022-04-05 09:40:45.000,1,no mana,Back for More,SSjKLL,Gold-1,Historic Ranked
99723194063126561,2022-04-05 09:49:05.000,1,no creatures,Company of Knights,Golbrin,Gold-1,Historic Ranked
99723194063126562,2022-04-05 13:13:55.000,0,consistent flow of creatures,To Adventure!,steve,Gold-1,Historic Ranked
99723194063126563,2022-04-06 09:10:38.000,1,Bastion of Remembrance enchantment,To Adventure!,CoastART,Gold-1,Historic Ranked
99723194063126564,2022-04-06 09:20:11.000,0,Urza's Ruinous Blast legendary sorcery,Dream Den,rachel,Gold-1,Historic Ranked
99723194063126565,2022-04-06 09:27:39.000,0,opponent timed out to be a dick instead of quitting or playing,Dream Den,dcjackoftheundead,Gold-1,Historic Ranked
99723194063126566,2022-04-06 09:34:54.000,0,opponent had only small creatures,Dream Den,th3r3alghost,Platinum-4,Historic Ranked
99723194063126567,2022-04-06 14:09:04.000,1,no creatures,Dream Den,Gimmiwalker,Platinum-4,Traditional Historic Ranked
99723194063126568,2022-04-06 14:19:44.000,1,opponent had larger creatures,"Zalto, Fire Giant Duke",Birnbaum,Platinum-4,Historic Ranked
99723194063126569,2022-04-07 16:54:57.000,1,Angel of Destiny creature angelic cleric,Dream Den,Sharkaac,Platinum-4,Historic Ranked
99723194063126570,2022-04-07 16:59:27.000,1,too much mana,Back for More,GGD,Platinum-4,Historic Ranked
99723194063126571,2022-04-07 17:05:16.000,1,To Adventure,To Adventure!,Alch,Platinum-4,Historic Ranked
99723194063126572,2022-04-07 17:10:26.000,0,fast start,Avalanche!,Marlon,Platinum-4,Historic Ranked
99723194063126573,2022-04-07 17:27:07.000,1,"quit, boring game",Avalanche!,MoxMatyr,Platinum-4,Historic Ranked
99723194063126574,2022-04-07 17:36:17.000,1,deck stalled,Zendikar,rodericus,Platinum-4,Historic Ranked
99723194063126577,2022-04-07 17:45:33.000,1,outplayed,"Zalto, Fire Giant Duke",imnotahick,Platinum-4,Historic Ranked
99730389760737280,2022-04-08 09:20:04.000,1,Voice of the Blessed creature spirit cleric,Company of Knights,taken,Platinum-4,Historic Ranked
99730389760737281,2022-04-08 09:27:40.000,1,Bruenor Battlehammer legendary creature dwarf warrior,Armed and Dangerous,Sneaky Avatar,Platinum-4,Historic Ranked
99730389760737282,2022-04-08 09:37:29.000,0,direct damage,Destructive Firepower,Saemundar,Platinum-4,Historic Ranked
99730389760737283,2022-04-08 09:39:35.000,0,opponent quit,Destructive Firepower,ksb28d,Platinum-4,Historic Ranked
99730389760737284,2022-04-08 09:45:08.000,1,Destructive Firepower,Destructive Firepower,Silent Riot,Platinum-4,Historic Ranked
99730389760737285,2022-04-08 09:47:20.000,1,"quit, too many mulligans",Dream Den,unknown,Platinum-4,Historic Ranked
99730389760737286,2022-04-08 09:50:22.000,1,no mana,Back for More,Jarlaxe31,Platinum-4,Historic Ranked
99730389760737287,2022-04-08 10:01:01.000,0,aggressive attacks,To Adventure!,Lunaverve,Platinum-4,Historic Ranked
99730389760737288,2022-04-08 17:02:12.000,1,"Heliod, Sun-Crowned legendary enchantment creature god",Dark DM,Novembermorn,Platinum-4,Historic Ranked
99730389760737291,2022-04-08 17:06:40.000,0,opponent quit,Liliana Tree Hugging,shiras,Platinum-4,Historic Ranked
99730389760737292,2022-04-08 17:14:56.000,1,outplayed,Liliana Tree Hugging,Odi,Platinum-4,Historic Ranked
99730389760737295,2022-04-08 17:22:59.000,1,Sarkhan Vampire,Sarkhan Vampire,kaya,Platinum-4,Historic Ranked
99730389760737298,2022-04-08 17:29:47.000,1,"Ulamog, the Ceaseless Hunger",Forest's Might,Anville,Platinum-4,Historic Ranked
99730389760737299,2022-04-08 17:34:42.000,1,Voice of the Blessed,Avalanche!,adamas,Platinum-4,Historic Ranked
99730389760737300,2022-04-08 17:46:33.000,1,no creatures,Growing Hunger,jggjgg,Platinum-4,Historic Ranked
99730389760737301,2022-04-08 17:52:47.000,0,creature bonus from life giving abilities,Lifeline,Cityboytaxx,Platinum-4,Historic Ranked
99730389760737302,2022-04-09 09:09:17.000,1,no white mana,Dream Den,THOUGHMIGHTYONE,Platinum-4,Historic Ranked
99730389760737303,2022-04-09 09:16:10.000,1,Angel Warrior,Life Skills,bartoluca93,Platinum-4,Historic Ranked
99730389760737304,2022-04-09 09:25:51.000,1,creatures returned to hand,Angelic Army,Shadok,Platinum-4,Historic Ranked
99730389760737305,2022-04-09 09:32:36.000,0,stopped opponents early game,Out for Blood,DiggoBick,Platinum-4,Historic Ranked
99730389760737306,2022-04-09 09:40:17.000,1,enchantments that forced sacrifice and life loss,Out for Blood,ricgaz,Platinum-4,Historic Ranked
99730389760737307,2022-04-09 09:44:34.000,0,opponent only played two creatures,Back for More,nodayslugs,Platinum-4,Historic Ranked
99730389760737308,2022-04-09 10:14:09.000,1,mill deck,Back for More,Iscariot1307,Platinum-4,Historic Ranked
99730389760737309,2022-04-09 10:21:36.000,1,Leonin Warleader cat creature soldier,To Adventure!,DanielJonny,Platinum-4,Historic Ranked
99730389760737310,2022-04-09 10:25:59.000,1,no red mana,Company of Knights,Redneckpanther,Platinum-4,Historic Ranked
99730389760737311,2022-04-09 10:34:46.000,1,shitty luck,Lifeline,Loki,Platinum-4,Standard Ranked
99730389760737312,2022-04-09 10:44:59.000,1,"quit, opponent killed all my creatures",Forest's Might,DizziPlays,Platinum-4,Historic Ranked
99730389760737313,2022-04-09 10:58:57.000,0,consistent flow of large creatures,Avalanche!,jacobgrogan090,Platinum-4,Historic Ranked
99730389760737314,2022-04-09 13:36:09.000,1,outplayed,Massive Menagerie,btobass,Platinum-4,Historic Ranked
99730389760737317,2022-04-09 13:39:13.000,0,opponent quit,Starry-Eyed,Demer,Platinum-4,Historic Ranked
99730389760737318,2022-04-09 13:47:08.000,1,deck stalled,Gruul Clans,BearDragonBulldog,Platinum-4,Historic Ranked
99730389760737321,2022-04-09 14:17:22.000,1,learning deck,Many Faced Rats,McMeganish,Platinum-4,Historic Ranked
99730389760737322,2022-04-09 14:28:06.000,0,opponent quit,Many Faced Rats,MattB2M,Platinum-4,Historic Ranked
99730389760737323,2022-04-09 14:48:28.000,0,rat abilities,Many Faced Rats,Mystic,Platinum-4,Historic Ranked
99730389760737324,2022-04-09 15:32:47.000,1,outplayed,Many Faced Rats,sean115,Platinum-4,Historic Ranked
99730389760737325,2022-04-09 15:38:49.000,1,opponent destroyed my lands,Many Faced Rats,LeftHand,Platinum-4,Historic Ranked
99730389760737326,2022-04-09 15:41:33.000,0,opponent quit,Many Faced Rats,tennyson24,Platinum-4,Historic Ranked
99730389760737327,2022-04-09 15:52:08.000,0,fast start and aggressive attacks,Many Faced Rats,RObOROOt,Platinum-4,Historic Ranked
99730389760737328,2022-04-09 16:01:54.000,1,deck stalled,Many Faced Rats,Jarlaxe31,Platinum-4,Historic Ranked
99730389760737329,2022-04-09 16:13:34.000,1,not enough mana,Many Faced Rats,Babayaga,Platinum-4,Historic Ranked
99730389760737330,2022-04-09 16:20:11.000,0,"fast start, aggressive attacks",Many Faced Rats,Bsinz,Platinum-4,Historic Ranked
99730389760737331,2022-04-09 16:48:58.000,1,no mana,Many Faced Rats,Noctem,Platinum-4,Historic Ranked
99730389760737332,2022-04-09 16:55:56.000,1,not enough mana,Many Faced Rats,Mactakulis,Platinum-4,Historic Ranked
99730389760737333,2022-04-09 17:04:57.000,0,opponent had only one creature,Many Faced Rats,ALEESSON,Platinum-4,Historic Ranked
99730389760737334,2022-04-09 17:46:26.000,1,slow start,Many Faced Rats,Anthelos,Platinum-4,Historic Ranked
99730389760737335,2022-04-09 17:56:38.000,0,fast start,Many Faced Rats,O p e x,Platinum-4,Historic Ranked
99730389760737336,2022-04-09 18:01:56.000,0,rats,Many Faced Rats,LeviathonHoward,Platinum-4,Historic Ranked
99730389760737337,2022-04-10 12:20:27.000,1,Sigarda's Summons,Savage Lands,dasbier,Platinum-4,Historic Ranked
99730389760737338,2022-04-10 13:52:29.000,0,opponent quit,Destructive Firepower,EdwinDroom,Platinum-4,Historic Ranked
99730389760737339,2022-04-10 13:57:37.000,1,not enough creatures,Destructive Firepower,McQuade,Platinum-4,Historic Ranked
99730389760737340,2022-04-10 14:06:12.000,1,token generating shrines,"Zalto, Fire Giant Duke",kgslook,Platinum-4,Historic Ranked
99730389760737341,2022-04-10 14:17:28.000,0,Urza's Ruinous Blast,Dream Den,Sascha,Platinum-4,Historic Ranked
99730389760737342,2022-04-10 14:25:32.000,0,opponent had only two creatures,Dream Den,RevSev75,Platinum-4,Historic Ranked
99730389760737343,2022-04-11 09:18:06.000,1,outplayed,Savage Lands,Nicromncer,Platinum-4,Historic Ranked
99730389760737344,2022-04-11 09:27:15.000,1,"deck stalled, too much mana no large creatures",Destructive Firepower,MoonFire,Platinum-4,Historic Ranked
99730389760737345,2022-04-11 09:34:10.000,0,"fast start, large creatures",Large and in Charge,Mykeylocks,Platinum-4,Historic Ranked
99730389760737346,2022-04-11 09:42:01.000,1,"too much mana, no creature",Large and in Charge,Grizz,Platinum-4,Historic Ranked
99730389760737347,2022-04-11 09:48:04.000,1,God-Eternal Oketra legendary creature zombie god,Treasure Hunt,blitz luigi,Platinum-4,Historic Ranked
99730389760737348,2022-04-11 09:53:31.000,0,opponent had no creatures or defense,To Adventure!,NAO,Platinum-4,Historic Ranked
99730389760737349,2022-04-11 10:03:27.000,0,"lots of creatures, opponent quit",To Adventure!,fangator,Platinum-4,Historic Ranked
99730389760737350,2022-04-11 11:49:18.000,1,"too much mana, not enough creatures",To Adventure!,kmorris913,Platinum-4,Historic Ranked
99730389760737351,2022-04-11 12:02:56.000,1,outplayed,Lifeline,Chris,Platinum-4,Historic Ranked
99730389760737352,2022-04-11 12:10:21.000,1,Trespasser's Curse enchantment aura curse,Many Faced Rats,BHarvey,Platinum-4,Historic Ranked
99730389760737353,2022-04-11 12:16:36.000,0,Blackblade Reforged legendary artifact equipment,Dream Den,OG_Big_D-Co,Platinum-4,Historic Ranked
99730389760737354,2022-04-11 12:31:58.000,0,opponent focused on my plainswalker while whittled down his life points,Dream Den,Ravage,Platinum-4,Historic Ranked
